id,name,product,colour,quantity
6312,Ger,paint,pink,94
6313,Bob,paint,white,93
6314,Alice,pen,pink,16
6315,Bob,pencil,green,74
6316,Dan,pencil,red,37
6317,Dan,paint,orange,68
6318,Bob,pen,pink,56
6319,Dan,paint,pink,24
6320,Dan,paper,green,91
6321,Fred,paint,purple,60
6322,Harriet,pen,purple,61
6323,Harriet,eraser,pink,88
6324,Bob,eraser,green,99
6325,Carol,card,blue,79
6326,Fred,pen,green,97
6327,Dan,card,orange,76
6328,Ger,pen,orange,64
6329,Eve,pen,pink,79
6330,Harriet,paint,blue,17
6331,Dan,card,white,29
6332,Eve,pen,red,21
6333,Alice,paper,white,48
6334,Harriet,pencil,green,9
6335,Dan,card,pink,67
6336,Eve,card,white,52
6337,Ger,pen,orange,28
6338,Eve,card,purple,13
6339,Bob,pen,black,74
6340,Fred,card,white,41
6341,Ger,eraser,purple,58
6342,Ger,pen,green,58
6343,Alice,paint,white,11
6344,Dan,eraser,white,89
6345,Bob,eraser,black,69
6346,Fred,paper,pink,57
6347,Dan,card,blue,74
6348,Alice,pen,green,9
6349,Eve,eraser,pink,57
6350,Ger,pen,orange,9
6351,Carol,eraser,blue,93
6352,Dan,pencil,blue,71
6353,Carol,pen,pink,98
6354,Harriet,eraser,orange,2
6355,Carol,pencil,green,98
6356,Fred,pen,red,31
6357,Carol,eraser,pink,45
6358,Alice,eraser,green,64
6359,Ger,pencil,blue,94
6360,Bob,paper,orange,14
6361,Carol,pen,white,61
6362,Dan,paper,black,9
6363,Dan,pencil,blue,100
6364,Alice,paint,black,16
6365,Bob,pen,pink,57
6366,Dan,pen,blue,81
6367,Harriet,pen,white,93
6368,Carol,eraser,blue,98
6369,Carol,paint,green,49
6370,Fred,paper,green,48
6371,Bob,card,pink,85
6372,Dan,eraser,blue,93
6373,Bob,card,blue,26
6374,Alice,paper,pink,91
6375,Fred,pencil,blue,76
6376,Carol,pencil,white,91
6377,Harriet,paper,pink,64
6378,Eve,pen,pink,25
6379,Dan,card,orange,9
6380,Dan,paint,purple,55
6381,Fred,pen,pink,21
6382,Carol,paper,red,18
6383,Dan,pencil,red,37
6384,Dan,pencil,red,11
6385,Alice,pen,white,48
6386,Bob,paper,orange,64
6387,Ger,eraser,red,9
6388,Fred,pen,green,50
6389,Bob,eraser,blue,22
6390,Bob,pen,green,99
6391,Bob,paint,pink,43
6392,Fred,paint,green,41
6393,Ger,pen,pink,61
6394,Harriet,paper,green,73
6395,Carol,paint,purple,64
6396,Dan,pencil,pink,74
6397,Harriet,paper,red,35
6398,Dan,pencil,black,1
6399,Alice,card,pink,79
6400,Carol,card,purple,67
6401,Eve,card,white,49
6402,Eve,pen,orange,14
6403,Dan,paint,black,38
6404,Eve,pen,black,81
6405,Carol,pen,red,69
6406,Bob,paper,white,13
6407,Harriet,card,pink,17
6408,Harriet,paper,pink,50
6409,Harriet,eraser,orange,89
6410,Fred,eraser,blue,97
6411,Dan,pencil,blue,41
6412,Eve,paper,blue,39
6413,Alice,paint,black,95
6414,Fred,paper,blue,40
6415,Alice,pencil,orange,16
6416,Fred,eraser,blue,2
6417,Dan,paper,blue,26
6418,Dan,eraser,red,92
6419,Alice,pen,purple,12
6420,Harriet,paint,white,76
6421,Ger,pen,green,97
6422,Carol,card,orange,14
6423,Carol,eraser,blue,97
6424,Bob,eraser,orange,20
6425,Dan,paint,red,3
6426,Carol,paint,purple,61
6427,Alice,paper,green,72
6428,Harriet,eraser,pink,11
6429,Ger,paper,orange,66
6430,Ger,paint,red,8
6431,Bob,card,purple,77
6432,Fred,paint,orange,86
6433,Eve,card,red,33
6434,Bob,card,pink,41
6435,Alice,card,green,88
6436,Alice,eraser,purple,94
6437,Dan,pencil,green,47
6438,Carol,paper,pink,78
6439,Dan,pen,white,77
6440,Fred,pencil,white,85
6441,Ger,card,orange,57
6442,Bob,paper,pink,44
6443,Dan,paper,red,91
6444,Ger,paint,orange,80
6445,Harriet,pen,pink,100
6446,Ger,pen,pink,24
6447,Carol,paint,red,28
6448,Alice,eraser,green,72
6449,Ger,card,orange,95
6450,Carol,eraser,red,42
6451,Bob,paper,black,70
6452,Alice,paint,pink,66
6453,Harriet,eraser,black,84
6454,Harriet,paper,red,11
6455,Ger,card,blue,87
6456,Alice,eraser,black,46
6457,Harriet,card,purple,24
6458,Bob,card,orange,67
6459,Eve,pen,orange,72
6460,Fred,eraser,purple,65
6461,Ger,eraser,blue,73
6462,Ger,card,purple,82
6463,Harriet,paper,pink,77
6464,Ger,paper,white,73
6465,Ger,pen,orange,93
6466,Alice,eraser,purple,16
6467,Dan,paper,purple,89
6468,Alice,eraser,white,51
6469,Dan,paint,white,85
6470,Bob,paint,orange,80
6471,Fred,paper,white,69
6472,Dan,pen,red,4
6473,Dan,card,black,15
6474,Ger,paint,red,50
6475,Fred,paint,black,36
6476,Bob,pencil,purple,9
6477,Eve,card,blue,64
6478,Ger,card,pink,28
6479,Ger,eraser,orange,97
6480,Fred,paint,green,61
6481,Carol,paint,black,73
6482,Bob,card,pink,13
6483,Harriet,paint,blue,50
6484,Eve,paint,pink,16
6485,Ger,card,black,79
6486,Dan,eraser,orange,30
6487,Dan,pencil,purple,8
6488,Carol,eraser,black,76
6489,Ger,paint,white,31
6490,Fred,pen,orange,87
6491,Ger,pen,white,26
6492,Eve,pencil,red,92
6493,Fred,paint,red,57
6494,Alice,pen,black,98
6495,Carol,pencil,white,60
6496,Carol,paper,red,42
6497,Harriet,pencil,white,49
6498,Eve,card,blue,42
6499,Alice,card,black,47
6500,Carol,card,pink,60
6501,Dan,paint,black,58
6502,Carol,paper,blue,7
6503,Ger,card,black,40
6504,Bob,pen,black,64
6505,Eve,pen,white,68
6506,Dan,paper,orange,4
6507,Carol,pencil,pink,39
6508,Bob,paper,white,71
6509,Dan,card,red,26
6510,Harriet,eraser,white,59
6511,Bob,pen,red,97
6512,Bob,paint,green,38
6513,Carol,pen,green,41
6514,Ger,pen,red,65
6515,Ger,pen,white,6
6516,Eve,paper,white,8
6517,Ger,card,pink,21
6518,Dan,paint,orange,35
6519,Carol,paint,white,71
6520,Dan,pen,white,29
6521,Harriet,paint,white,93
6522,Harriet,paint,black,21
6523,Fred,eraser,pink,13
6524,Ger,pencil,purple,25
6525,Alice,paper,red,34
6526,Ger,paint,pink,74
6527,Carol,paper,green,21
6528,Eve,pen,pink,24
6529,Eve,pencil,purple,2
6530,Fred,card,black,13
6531,Bob,paint,purple,35
6532,Ger,paint,red,85
6533,Carol,pencil,orange,25
6534,Ger,paint,white,3
6535,Bob,pencil,orange,56
6536,Dan,paper,orange,32
6537,Ger,eraser,purple,17
6538,Fred,card,red,47
6539,Ger,pen,orange,35
6540,Alice,eraser,orange,51
6541,Eve,card,orange,94
6542,Harriet,card,purple,88
6543,Alice,pen,white,25
6544,Harriet,pencil,purple,3
6545,Bob,paper,white,95
6546,Alice,eraser,red,46
6547,Ger,paper,white,43
6548,Ger,pencil,green,48
6549,Harriet,card,blue,45
6550,Harriet,pencil,white,98
6551,Harriet,card,orange,31
6552,Dan,eraser,orange,18
6553,Eve,card,pink,100
6554,Fred,eraser,blue,64
6555,Eve,pencil,blue,87
6556,Harriet,paint,blue,25
6557,Harriet,eraser,orange,42
6558,Alice,pencil,purple,70
6559,Alice,eraser,orange,47
6560,Carol,pencil,white,80
6561,Harriet,eraser,pink,6
6562,Harriet,eraser,black,87
6563,Alice,pen,orange,16
6564,Fred,card,white,86
6565,Dan,pencil,white,7
6566,Alice,paint,black,37
6567,Alice,card,green,8
6568,Eve,pencil,white,88
6569,Carol,paper,red,52
6570,Fred,pencil,purple,40
6571,Bob,card,green,32
6572,Dan,card,blue,18
6573,Fred,pen,white,44
6574,Ger,paint,purple,9
6575,Ger,paint,orange,35
6576,Fred,pen,pink,42
6577,Carol,eraser,pink,74
6578,Harriet,eraser,red,22
6579,Eve,pen,green,97
6580,Eve,pen,white,95
6581,Carol,pencil,red,5
6582,Fred,paint,green,61
6583,Bob,pen,pink,28
6584,Harriet,eraser,green,53
6585,Carol,paint,red,6
6586,Harriet,pencil,blue,63
6587,Ger,eraser,green,6
6588,Ger,paint,black,72
6589,Ger,paint,pink,78
6590,Bob,paint,pink,87
6591,Carol,paper,black,34
6592,Bob,paint,pink,31
6593,Carol,card,white,45
6594,Alice,card,white,88
6595,Bob,pen,orange,98
6596,Harriet,pen,purple,22
6597,Bob,pen,orange,72
6598,Harriet,card,blue,42
6599,Fred,pen,orange,83
6600,Carol,paper,blue,18
6601,Fred,card,pink,85
6602,Harriet,eraser,green,83
6603,Dan,eraser,blue,58
6604,Fred,card,pink,15
6605,Dan,card,orange,22
6606,Eve,paper,white,5
6607,Alice,eraser,orange,99
6608,Bob,paint,purple,65
6609,Fred,paper,orange,35
6610,Fred,card,white,38
6611,Ger,card,orange,75
6612,Ger,pen,green,71
6613,Dan,eraser,white,62
6614,Harriet,paper,pink,6
6615,Dan,eraser,orange,59
6616,Eve,paint,green,100
6617,Carol,card,black,42
6618,Eve,pencil,red,63
6619,Ger,paint,purple,53
6620,Ger,paint,blue,61
6621,Carol,card,green,98
6622,Harriet,pen,blue,30
6623,Ger,paint,black,70
6624,Fred,paint,red,5
6625,Dan,pen,green,17
6626,Alice,paint,green,96
6627,Dan,card,orange,93
6628,Ger,eraser,orange,99
6629,Fred,eraser,red,42
6630,Ger,pencil,pink,76
6631,Carol,pencil,black,83
6632,Eve,paint,red,55
6633,Carol,paint,purple,100
6634,Eve,paint,white,55
6635,Eve,eraser,green,38
6636,Harriet,pencil,blue,75
6637,Bob,paint,black,45
6638,Eve,card,black,3
6639,Ger,paper,white,75
6640,Alice,paper,red,99
6641,Bob,paper,black,8
6642,Dan,eraser,green,92
6643,Bob,paint,blue,17
6644,Harriet,pencil,white,25
6645,Bob,eraser,green,35
6646,Carol,paper,red,91
6647,Alice,pen,pink,24
6648,Alice,pen,orange,88
6649,Fred,paper,orange,39
6650,Eve,paint,blue,85
6651,Ger,paper,white,69
6652,Bob,pen,green,75
6653,Alice,paint,green,34
6654,Dan,pencil,green,67
6655,Harriet,paper,pink,71
6656,Alice,pen,blue,19
6657,Carol,pencil,blue,9
6658,Harriet,pen,purple,60
6659,Fred,eraser,green,50
6660,Eve,paint,orange,25
6661,Harriet,pencil,pink,98
6662,Dan,paint,green,29
6663,Fred,paper,pink,83
6664,Alice,eraser,purple,54
6665,Harriet,pencil,pink,87
6666,Harriet,eraser,pink,98
6667,Carol,paint,black,39
6668,Fred,paper,green,29
6669,Carol,eraser,pink,80
6670,Eve,paper,purple,71
6671,Harriet,pencil,purple,77
6672,Dan,paper,orange,98
6673,Dan,eraser,blue,56
6674,Fred,pencil,green,48
6675,Fred,pencil,orange,63
6676,Harriet,paint,white,5
6677,Alice,pencil,purple,24
6678,Bob,pen,red,33
6679,Harriet,pen,red,49
6680,Fred,eraser,blue,86
6681,Alice,pencil,pink,22
6682,Bob,paper,white,31
6683,Alice,pen,green,15
6684,Harriet,paint,pink,92
6685,Fred,card,blue,13
6686,Alice,paper,pink,66
6687,Fred,paint,blue,84
6688,Ger,card,orange,44
6689,Carol,pen,blue,51
6690,Ger,paper,purple,17
6691,Harriet,pen,blue,92
6692,Bob,paint,purple,43
6693,Harriet,card,red,36
6694,Bob,pen,green,59
6695,Ger,paint,black,29
6696,Carol,eraser,blue,55
6697,Ger,paint,green,60
6698,Alice,pen,purple,61
6699,Ger,paper,red,47
6700,Carol,pencil,white,31
6701,Harriet,paint,white,33
6702,Bob,card,black,100
6703,Carol,pen,purple,42
6704,Bob,paper,pink,65
6705,Eve,pen,red,30
6706,Dan,paper,orange,23
6707,Dan,paper,pink,19
6708,Ger,pen,white,64
6709,Carol,paper,green,61
6710,Fred,pen,blue,47
6711,Alice,pen,green,92
6712,Dan,paint,white,23
6713,Alice,card,black,5
6714,Dan,paint,pink,37
6715,Alice,card,purple,40
6716,Fred,pencil,orange,57
6717,Ger,paint,pink,63
6718,Bob,paint,black,92
6719,Fred,paint,black,35
6720,Dan,pen,green,69
6721,Fred,pen,pink,10
6722,Bob,card,red,66
6723,Bob,pen,green,15
6724,Carol,pen,blue,77
6725,Fred,paint,black,88
6726,Alice,paint,black,5
6727,Alice,paint,blue,78
6728,Fred,pen,purple,12
6729,Bob,pencil,pink,68
6730,Ger,paint,white,81
6731,Bob,eraser,pink,56
6732,Dan,eraser,blue,12
6733,Alice,card,orange,7
6734,Harriet,pen,green,79
6735,Bob,paint,blue,40
6736,Harriet,card,black,24
6737,Ger,eraser,red,23
6738,Eve,paper,orange,85
6739,Bob,card,black,94
6740,Fred,paper,pink,48
6741,Harriet,pen,pink,28
6742,Eve,paper,pink,90
6743,Fred,pen,blue,40
6744,Alice,pen,orange,58
6745,Carol,pen,purple,65
6746,Carol,pen,red,46
6747,Alice,eraser,white,3
6748,Carol,paper,white,40
6749,Alice,paint,white,69
6750,Harriet,pencil,pink,68
6751,Fred,paint,orange,25
6752,Alice,paint,white,18
6753,Ger,paint,purple,85
6754,Bob,pen,purple,55
6755,Eve,pen,purple,14
6756,Harriet,pencil,green,44
6757,Eve,paper,green,11
6758,Carol,paper,purple,51
6759,Harriet,pencil,white,47
6760,Ger,paper,white,33
6761,Bob,eraser,white,91
6762,Fred,paint,green,49
6763,Carol,eraser,red,62
6764,Harriet,pencil,purple,35
6765,Harriet,paper,purple,75
6766,Fred,paper,purple,74
6767,Harriet,eraser,red,75
6768,Bob,paint,white,29
6769,Bob,eraser,green,42
6770,Alice,card,blue,68
6771,Carol,pencil,orange,12
6772,Harriet,paper,white,2
6773,Fred,pen,red,72
6774,Fred,eraser,orange,65
6775,Bob,eraser,green,9
6776,Ger,card,black,95
6777,Bob,pen,orange,31
6778,Bob,paint,purple,58
6779,Dan,card,purple,26
6780,Harriet,paint,white,67
6781,Eve,paint,blue,47
6782,Eve,pencil,white,2
6783,Bob,paper,red,79
6784,Ger,paint,purple,77
6785,Bob,paper,black,89
6786,Ger,pencil,red,81
6787,Carol,paint,purple,83
6788,Ger,paper,pink,32
6789,Dan,card,blue,16
6790,Ger,paint,green,91
6791,Dan,pencil,white,17
6792,Harriet,eraser,purple,51
6793,Bob,pen,green,23
6794,Bob,paper,blue,79
6795,Alice,eraser,white,78
6796,Harriet,pen,orange,21
6797,Harriet,pencil,white,80
6798,Eve,eraser,black,38
6799,Dan,paint,white,7
6800,Eve,card,blue,38
6801,Dan,eraser,white,89
6802,Alice,eraser,orange,60
6803,Eve,eraser,orange,76
6804,Eve,paper,green,72
6805,Dan,pencil,purple,42
6806,Eve,paper,black,53
6807,Dan,paper,white,20
6808,Eve,eraser,green,65
6809,Alice,paint,green,38
6810,Dan,pencil,pink,70
6811,Harriet,paper,black,21
6812,Ger,eraser,black,69
6813,Alice,paper,white,23
6814,Carol,eraser,red,11
6815,Fred,paint,purple,73
6816,Eve,eraser,purple,99
6817,Bob,eraser,green,3
6818,Alice,paint,green,11
6819,Alice,paint,black,71
6820,Dan,card,red,100
6821,Fred,paint,blue,71
6822,Eve,pen,blue,21
6823,Bob,pencil,blue,87
6824,Eve,eraser,green,73
6825,Ger,pen,orange,88
6826,Alice,pen,black,30
6827,Eve,paint,black,90
6828,Dan,paper,green,84
6829,Carol,pencil,pink,68
6830,Ger,eraser,black,85
6831,Fred,pencil,pink,2
6832,Ger,paint,red,86
6833,Carol,paper,white,68
6834,Eve,card,white,25
6835,Alice,pencil,pink,26
6836,Harriet,pencil,purple,20
6837,Ger,paint,green,94
6838,Alice,eraser,blue,57
6839,Ger,pen,white,23
6840,Bob,pencil,white,38
6841,Alice,card,orange,9
6842,Fred,eraser,green,64
6843,Ger,pen,purple,53
6844,Bob,card,blue,53
6845,Carol,pen,purple,52
6846,Bob,eraser,white,69
6847,Alice,pen,purple,25
6848,Harriet,paint,blue,38
6849,Carol,pen,orange,29
6850,Bob,card,red,98
6851,Ger,pen,red,73
6852,Alice,paper,blue,85
6853,Harriet,eraser,blue,78
6854,Carol,pen,green,16
6855,Bob,pencil,black,82
6856,Eve,paint,red,66
6857,Dan,paint,black,4
6858,Carol,paper,black,37
6859,Bob,card,pink,94
6860,Harriet,paper,purple,34
6861,Carol,eraser,green,61
6862,Fred,eraser,green,14
6863,Eve,paint,white,84
6864,Bob,paper,pink,53
6865,Harriet,paper,orange,42
6866,Bob,card,black,56
6867,Eve,paper,black,50
6868,Bob,card,purple,63
6869,Carol,paint,orange,46
6870,Eve,pencil,blue,60
6871,Alice,pencil,green,82
6872,Ger,paper,pink,26
6873,Bob,paper,green,40
6874,Harriet,paper,pink,73
6875,Eve,paper,white,59
6876,Fred,pencil,green,36
6877,Carol,card,pink,82
6878,Fred,pencil,black,56
6879,Alice,card,white,46
6880,Dan,paint,green,50
6881,Carol,paint,black,30
6882,Alice,eraser,white,6
6883,Alice,pencil,orange,19
6884,Eve,paper,green,74
6885,Harriet,paint,purple,82
6886,Carol,paint,orange,37
6887,Fred,paper,orange,7
6888,Eve,paint,orange,8
6889,Fred,paper,red,82
6890,Carol,eraser,pink,60
6891,Ger,card,blue,87
6892,Ger,pencil,blue,73
6893,Carol,eraser,green,71
6894,Dan,pen,blue,5
6895,Eve,paint,green,60
6896,Eve,eraser,black,42
6897,Bob,eraser,purple,57
6898,Dan,pencil,green,53
6899,Eve,paint,green,15
6900,Eve,paper,orange,48
6901,Eve,pencil,purple,17
6902,Alice,pen,pink,72
6903,Ger,pen,pink,73
6904,Eve,pencil,pink,21
6905,Fred,pen,blue,16
6906,Fred,paint,blue,60
6907,Bob,pen,pink,23
6908,Bob,eraser,orange,25
6909,Eve,eraser,red,20
6910,Alice,eraser,red,86
6911,Eve,eraser,pink,45
6912,Bob,pen,pink,37
6913,Eve,card,orange,12
6914,Bob,paint,pink,47
6915,Fred,eraser,purple,23
6916,Ger,eraser,white,77
6917,Fred,paint,black,4
6918,Bob,card,red,51
6919,Carol,paper,pink,18
6920,Bob,pen,orange,67
6921,Fred,paper,purple,16
6922,Harriet,pen,black,58
6923,Bob,pencil,purple,69
6924,Bob,eraser,blue,32
6925,Dan,pencil,orange,34
6926,Carol,paint,red,71
6927,Fred,card,green,67
6928,Eve,card,red,19
6929,Fred,pencil,pink,45
6930,Eve,pen,purple,98
6931,Ger,card,pink,36
6932,Eve,card,purple,12
6933,Fred,paint,white,41
6934,Harriet,pencil,red,60
6935,Carol,card,black,29
6936,Alice,pencil,purple,24
6937,Carol,paint,black,70
6938,Ger,card,blue,98
6939,Alice,paint,pink,48
6940,Carol,card,blue,23
6941,Eve,card,green,95
6942,Bob,paper,orange,25
6943,Fred,pen,white,49
6944,Harriet,pencil,orange,98
6945,Eve,paint,blue,73
6946,Fred,eraser,black,81
6947,Bob,paint,purple,39
6948,Fred,paint,green,51
6949,Fred,paint,red,31
6950,Eve,card,orange,89
6951,Ger,card,blue,20
6952,Ger,eraser,red,42
6953,Dan,pencil,black,22
6954,Harriet,card,purple,18
6955,Dan,paint,pink,31
6956,Carol,paint,orange,79
6957,Eve,paint,pink,31
6958,Harriet,paint,white,58
6959,Fred,eraser,orange,26
6960,Bob,eraser,purple,30
6961,Fred,paint,white,41
6962,Eve,card,orange,80
6963,Dan,card,red,22
6964,Ger,paint,black,100
6965,Eve,card,blue,20
6966,Alice,pencil,green,70
6967,Bob,pen,purple,69
6968,Bob,pen,purple,35
6969,Carol,pencil,red,22
6970,Harriet,paint,black,10
6971,Dan,paint,orange,63
6972,Carol,card,white,80
6973,Bob,card,purple,22
6974,Carol,paint,red,21
6975,Alice,card,purple,21
6976,Fred,card,red,80
6977,Ger,pencil,white,51
6978,Harriet,eraser,green,52
6979,Bob,paint,purple,4
6980,Carol,paint,orange,37
6981,Eve,paper,orange,41
6982,Carol,eraser,red,92
6983,Bob,card,red,86
6984,Ger,eraser,black,54
6985,Dan,eraser,red,59
6986,Carol,pencil,pink,91
6987,Dan,eraser,black,84
6988,Bob,pencil,purple,56
6989,Eve,eraser,blue,72
6990,Bob,paint,pink,23
6991,Dan,pencil,orange,60
6992,Bob,pen,purple,64
6993,Fred,paper,orange,28
6994,Bob,card,white,86
6995,Ger,paint,white,74
6996,Bob,pencil,pink,53
6997,Carol,pen,orange,28
6998,Fred,pen,green,41
6999,Dan,pencil,purple,84
7000,Harriet,pen,green,75
7001,Dan,paint,orange,46
7002,Carol,paint,black,67
7003,Ger,paper,orange,8
7004,Alice,eraser,pink,93
7005,Alice,pen,white,18
7006,Ger,pen,green,80
7007,Fred,pen,blue,85
7008,Harriet,card,black,61
7009,Fred,eraser,purple,64
7010,Dan,paper,green,19
7011,Ger,pencil,orange,18
7012,Carol,paper,green,83
7013,Eve,paper,white,4
7014,Harriet,card,purple,58
7015,Carol,card,orange,55
7016,Bob,pencil,green,3
7017,Dan,paper,black,72
7018,Harriet,paper,white,77
7019,Ger,pen,purple,66
7020,Bob,paper,blue,6
7021,Alice,eraser,white,1
7022,Harriet,paper,green,31
7023,Alice,paper,purple,84
7024,Eve,paper,black,82
7025,Fred,eraser,green,80
7026,Ger,pencil,white,24
7027,Alice,eraser,red,17
7028,Alice,eraser,orange,12
7029,Harriet,pen,green,6
7030,Eve,pencil,purple,22
7031,Eve,paper,purple,5
7032,Carol,eraser,red,82
7033,Alice,pencil,purple,63
7034,Harriet,pen,pink,34
7035,Eve,eraser,red,72
7036,Ger,pencil,black,32
7037,Eve,paper,purple,28
7038,Fred,paper,pink,95
7039,Eve,eraser,green,67
7040,Alice,card,orange,48
7041,Alice,pen,red,36
7042,Bob,pen,blue,18
7043,Dan,pen,green,10
7044,Alice,pen,purple,84
7045,Fred,pen,orange,84
7046,Dan,paint,orange,2
7047,Harriet,pencil,white,49
7048,Fred,pen,green,99
7049,Eve,eraser,blue,29
7050,Eve,pencil,purple,38
7051,Bob,card,blue,50
7052,Eve,pen,green,77
7053,Eve,pencil,green,20
7054,Bob,pencil,red,75
7055,Eve,paint,pink,22
7056,Fred,card,white,2
7057,Eve,paper,green,96
7058,Alice,pencil,white,42
7059,Alice,pen,blue,62
7060,Harriet,pen,green,86
7061,Dan,pen,blue,16
7062,Eve,eraser,green,15
7063,Alice,pencil,orange,57
7064,Carol,pencil,blue,87
7065,Alice,eraser,black,24
7066,Bob,pencil,red,88
7067,Harriet,eraser,black,25
7068,Harriet,pen,purple,83
7069,Fred,paper,red,23
7070,Harriet,paper,purple,50
7071,Fred,paper,purple,61
7072,Bob,card,green,80
7073,Dan,eraser,black,3
7074,Ger,pencil,pink,50
7075,Bob,pencil,orange,80
7076,Dan,eraser,green,2
7077,Dan,paint,purple,70
7078,Bob,pen,white,13
7079,Bob,pencil,pink,11
7080,Ger,paper,black,53
7081,Alice,paint,blue,12
7082,Alice,pencil,purple,79
7083,Ger,card,purple,39
7084,Ger,paper,purple,81
7085,Alice,card,pink,20
7086,Ger,eraser,pink,21
7087,Alice,paper,black,53
7088,Alice,card,red,86
7089,Harriet,paper,red,41
7090,Harriet,eraser,blue,88
7091,Harriet,pen,green,61
7092,Harriet,paper,orange,76
7093,Fred,pencil,red,3
7094,Dan,pen,white,87
7095,Alice,paper,pink,61
7096,Carol,pencil,black,24
7097,Dan,pen,orange,50
7098,Fred,paint,green,61
7099,Carol,paper,orange,37
7100,Dan,paper,blue,20
7101,Carol,paint,black,9
7102,Harriet,pencil,orange,77
7103,Bob,pen,pink,98
7104,Dan,pencil,pink,72
7105,Fred,card,blue,50
7106,Eve,eraser,blue,17
7107,Harriet,paper,black,51
7108,Harriet,paper,pink,26
7109,Carol,pencil,orange,93
7110,Harriet,paper,white,56
7111,Bob,paint,red,36
7112,Harriet,eraser,orange,83
7113,Dan,pen,purple,42
7114,Ger,paint,white,4
7115,Ger,pencil,blue,5
7116,Harriet,card,orange,20
7117,Carol,paint,green,81
7118,Fred,eraser,blue,40
7119,Bob,pen,orange,63
7120,Eve,eraser,red,55
7121,Harriet,pencil,purple,56
7122,Carol,card,green,75
7123,Carol,eraser,purple,29
7124,Bob,eraser,purple,16
7125,Dan,paper,green,33
7126,Eve,pen,black,3
7127,Bob,pen,black,4
7128,Harriet,pencil,black,3
7129,Ger,pencil,purple,19
7130,Fred,paper,black,81
7131,Fred,card,purple,96
7132,Eve,eraser,black,40
7133,Harriet,card,black,7
7134,Alice,pencil,purple,39
7135,Ger,pen,black,42
7136,Carol,pen,orange,36
7137,Harriet,paper,red,9
7138,Harriet,card,orange,61
7139,Bob,paint,white,36
7140,Dan,paper,pink,99
7141,Alice,pen,pink,23
7142,Bob,pen,blue,23
7143,Carol,card,pink,72
7144,Bob,pencil,blue,38
7145,Carol,eraser,pink,71
7146,Dan,pencil,pink,93
7147,Alice,pen,black,28
7148,Harriet,paper,red,80
7149,Carol,paper,purple,8
7150,Fred,eraser,white,70
7151,Eve,pencil,black,94
7152,Alice,card,green,32
7153,Carol,card,red,15
7154,Fred,pencil,red,51
7155,Fred,card,blue,6
7156,Alice,pen,green,90
7157,Eve,paint,black,81
7158,Dan,pen,blue,33
7159,Eve,paint,purple,84
7160,Bob,eraser,orange,84
7161,Carol,card,blue,12
7162,Alice,pen,white,39
7163,Bob,eraser,red,44
7164,Carol,paint,purple,60
7165,Harriet,paint,black,46
7166,Carol,paper,orange,92
7167,Dan,paper,blue,7
7168,Fred,paint,green,84
7169,Fred,card,green,84
7170,Bob,paint,green,15
7171,Dan,card,blue,38
7172,Fred,paint,green,91
7173,Ger,paint,pink,93
7174,Harriet,eraser,pink,58
7175,Harriet,card,black,24
7176,Carol,paper,black,26
7177,Ger,paper,green,48
7178,Alice,pencil,red,94
7179,Harriet,paper,orange,11
7180,Alice,eraser,black,11
7181,Carol,pen,red,52
7182,Harriet,pencil,purple,73
7183,Eve,paint,black,36
7184,Alice,eraser,white,73
7185,Alice,paint,orange,13
7186,Alice,paint,orange,80
7187,Bob,pencil,green,22
7188,Alice,eraser,orange,64
7189,Eve,pen,black,23
